fecha_datos,codigo,fecha,serie,valor
12/11/2021,380064,07/07/2020,Urg_cv,0
12/11/2021,380064,08/07/2020,Urg_cv,0
12/11/2021,380064,09/07/2020,Urg_cv,0
12/11/2021,380064,10/07/2020,Urg_cv,0
12/11/2021,380064,11/07/2020,Urg_cv,0
12/11/2021,380064,12/07/2020,Urg_cv,0
12/11/2021,380064,13/07/2020,Urg_cv,0
12/11/2021,380064,14/07/2020,Urg_cv,0
12/11/2021,380064,15/07/2020,Urg_cv,0
12/11/2021,380064,16/07/2020,Urg_cv,0
12/11/2021,380064,17/07/2020,Urg_cv,0
12/11/2021,380064,18/07/2020,Urg_cv,0
12/11/2021,380064,19/07/2020,Urg_cv,0
12/11/2021,380064,20/07/2020,Urg_cv,0
12/11/2021,380064,21/07/2020,Urg_cv,0
12/11/2021,380064,22/07/2020,Urg_cv,0
12/11/2021,380064,23/07/2020,Urg_cv,0
12/11/2021,380064,24/07/2020,Urg_cv,0
12/11/2021,380064,25/07/2020,Urg_cv,0
12/11/2021,380064,26/07/2020,Urg_cv,0
12/11/2021,380064,27/07/2020,Urg_cv,0
12/11/2021,380064,28/07/2020,Urg_cv,0
12/11/2021,380064,29/07/2020,Urg_cv,0
12/11/2021,380064,30/07/2020,Urg_cv,0
12/11/2021,380064,31/07/2020,Urg_cv,0
12/11/2021,380064,01/08/2020,Urg_cv,0
12/11/2021,380064,02/08/2020,Urg_cv,0
12/11/2021,380064,03/08/2020,Urg_cv,0
12/11/2021,380064,04/08/2020,Urg_cv,0
12/11/2021,380064,05/08/2020,Urg_cv,0
12/11/2021,380064,06/08/2020,Urg_cv,0
12/11/2021,380064,07/08/2020,Urg_cv,0
12/11/2021,380064,08/08/2020,Urg_cv,0
12/11/2021,380064,09/08/2020,Urg_cv,0
12/11/2021,380064,10/08/2020,Urg_cv,0
12/11/2021,380064,11/08/2020,Urg_cv,1
12/11/2021,380064,12/08/2020,Urg_cv,0
12/11/2021,380064,13/08/2020,Urg_cv,0
12/11/2021,380064,14/08/2020,Urg_cv,1
12/11/2021,380064,15/08/2020,Urg_cv,0
12/11/2021,380064,16/08/2020,Urg_cv,0
12/11/2021,380064,17/08/2020,Urg_cv,0
12/11/2021,380064,18/08/2020,Urg_cv,0
12/11/2021,380064,19/08/2020,Urg_cv,1
12/11/2021,380064,20/08/2020,Urg_cv,0
12/11/2021,380064,21/08/2020,Urg_cv,0
12/11/2021,380064,22/08/2020,Urg_cv,0
12/11/2021,380064,23/08/2020,Urg_cv,1
12/11/2021,380064,24/08/2020,Urg_cv,0
12/11/2021,380064,25/08/2020,Urg_cv,0
12/11/2021,380064,26/08/2020,Urg_cv,0
12/11/2021,380064,27/08/2020,Urg_cv,0
12/11/2021,380064,28/08/2020,Urg_cv,0
12/11/2021,380064,29/08/2020,Urg_cv,0
12/11/2021,380064,30/08/2020,Urg_cv,0
12/11/2021,380064,31/08/2020,Urg_cv,0
12/11/2021,380064,01/09/2020,Urg_cv,0
12/11/2021,380064,02/09/2020,Urg_cv,0
12/11/2021,380064,03/09/2020,Urg_cv,0
12/11/2021,380064,04/09/2020,Urg_cv,0
12/11/2021,380064,05/09/2020,Urg_cv,0
12/11/2021,380064,06/09/2020,Urg_cv,0
12/11/2021,380064,07/09/2020,Urg_cv,0
12/11/2021,380064,08/09/2020,Urg_cv,0
12/11/2021,380064,09/09/2020,Urg_cv,0
12/11/2021,380064,10/09/2020,Urg_cv,0
12/11/2021,380064,11/09/2020,Urg_cv,0
12/11/2021,380064,12/09/2020,Urg_cv,1
12/11/2021,380064,13/09/2020,Urg_cv,0
12/11/2021,380064,14/09/2020,Urg_cv,0
12/11/2021,380064,15/09/2020,Urg_cv,0
12/11/2021,380064,16/09/2020,Urg_cv,1
12/11/2021,380064,17/09/2020,Urg_cv,0
12/11/2021,380064,18/09/2020,Urg_cv,0
12/11/2021,380064,19/09/2020,Urg_cv,0
12/11/2021,380064,20/09/2020,Urg_cv,0
12/11/2021,380064,21/09/2020,Urg_cv,0
12/11/2021,380064,22/09/2020,Urg_cv,0
12/11/2021,380064,23/09/2020,Urg_cv,0
12/11/2021,380064,24/09/2020,Urg_cv,0
12/11/2021,380064,25/09/2020,Urg_cv,0
12/11/2021,380064,26/09/2020,Urg_cv,0
12/11/2021,380064,27/09/2020,Urg_cv,0
12/11/2021,380064,28/09/2020,Urg_cv,0
12/11/2021,380064,29/09/2020,Urg_cv,1
12/11/2021,380064,30/09/2020,Urg_cv,0
12/11/2021,380064,01/10/2020,Urg_cv,0
12/11/2021,380064,02/10/2020,Urg_cv,1
12/11/2021,380064,03/10/2020,Urg_cv,0
12/11/2021,380064,04/10/2020,Urg_cv,0
12/11/2021,380064,05/10/2020,Urg_cv,0
12/11/2021,380064,06/10/2020,Urg_cv,0
12/11/2021,380064,07/10/2020,Urg_cv,0
12/11/2021,380064,08/10/2020,Urg_cv,0
12/11/2021,380064,09/10/2020,Urg_cv,0
12/11/2021,380064,10/10/2020,Urg_cv,0
12/11/2021,380064,11/10/2020,Urg_cv,0
12/11/2021,380064,12/10/2020,Urg_cv,0
12/11/2021,380064,13/10/2020,Urg_cv,1
12/11/2021,380064,14/10/2020,Urg_cv,1
12/11/2021,380064,15/10/2020,Urg_cv,0
12/11/2021,380064,16/10/2020,Urg_cv,0
12/11/2021,380064,17/10/2020,Urg_cv,0
12/11/2021,380064,18/10/2020,Urg_cv,0
12/11/2021,380064,19/10/2020,Urg_cv,0
12/11/2021,380064,20/10/2020,Urg_cv,0
12/11/2021,380064,21/10/2020,Urg_cv,1
12/11/2021,380064,22/10/2020,Urg_cv,2
12/11/2021,380064,23/10/2020,Urg_cv,2
12/11/2021,380064,24/10/2020,Urg_cv,0
12/11/2021,380064,25/10/2020,Urg_cv,0
12/11/2021,380064,26/10/2020,Urg_cv,0
12/11/2021,380064,27/10/2020,Urg_cv,0
12/11/2021,380064,28/10/2020,Urg_cv,0
12/11/2021,380064,29/10/2020,Urg_cv,0
12/11/2021,380064,30/10/2020,Urg_cv,0
12/11/2021,380064,31/10/2020,Urg_cv,0
12/11/2021,380064,01/11/2020,Urg_cv,0
12/11/2021,380064,02/11/2020,Urg_cv,0
12/11/2021,380064,03/11/2020,Urg_cv,0
12/11/2021,380064,04/11/2020,Urg_cv,0
12/11/2021,380064,05/11/2020,Urg_cv,0
12/11/2021,380064,06/11/2020,Urg_cv,0
12/11/2021,380064,07/11/2020,Urg_cv,0
12/11/2021,380064,08/11/2020,Urg_cv,0
12/11/2021,380064,09/11/2020,Urg_cv,0
12/11/2021,380064,10/11/2020,Urg_cv,0
12/11/2021,380064,11/11/2020,Urg_cv,0
12/11/2021,380064,12/11/2020,Urg_cv,0
12/11/2021,380064,13/11/2020,Urg_cv,0
12/11/2021,380064,14/11/2020,Urg_cv,0
12/11/2021,380064,15/11/2020,Urg_cv,0
12/11/2021,380064,16/11/2020,Urg_cv,0
12/11/2021,380064,17/11/2020,Urg_cv,0
12/11/2021,380064,18/11/2020,Urg_cv,0
12/11/2021,380064,19/11/2020,Urg_cv,0
12/11/2021,380064,20/11/2020,Urg_cv,0
12/11/2021,380064,21/11/2020,Urg_cv,0
12/11/2021,380064,22/11/2020,Urg_cv,0
12/11/2021,380064,23/11/2020,Urg_cv,0
12/11/2021,380064,24/11/2020,Urg_cv,0
12/11/2021,380064,25/11/2020,Urg_cv,0
12/11/2021,380064,26/11/2020,Urg_cv,0
12/11/2021,380064,27/11/2020,Urg_cv,0
12/11/2021,380064,28/11/2020,Urg_cv,0
12/11/2021,380064,29/11/2020,Urg_cv,0
12/11/2021,380064,30/11/2020,Urg_cv,0
12/11/2021,380064,01/12/2020,Urg_cv,0
12/11/2021,380064,02/12/2020,Urg_cv,0
12/11/2021,380064,03/12/2020,Urg_cv,0
12/11/2021,380064,04/12/2020,Urg_cv,0
12/11/2021,380064,05/12/2020,Urg_cv,0
12/11/2021,380064,06/12/2020,Urg_cv,0
12/11/2021,380064,07/12/2020,Urg_cv,0
12/11/2021,380064,08/12/2020,Urg_cv,0
12/11/2021,380064,09/12/2020,Urg_cv,1
12/11/2021,380064,10/12/2020,Urg_cv,0
12/11/2021,380064,11/12/2020,Urg_cv,1
12/11/2021,380064,12/12/2020,Urg_cv,0
12/11/2021,380064,13/12/2020,Urg_cv,0
12/11/2021,380064,14/12/2020,Urg_cv,0
12/11/2021,380064,15/12/2020,Urg_cv,0
12/11/2021,380064,16/12/2020,Urg_cv,1
12/11/2021,380064,17/12/2020,Urg_cv,0
12/11/2021,380064,18/12/2020,Urg_cv,0
12/11/2021,380064,19/12/2020,Urg_cv,0
12/11/2021,380064,20/12/2020,Urg_cv,0
12/11/2021,380064,21/12/2020,Urg_cv,0
12/11/2021,380064,22/12/2020,Urg_cv,0
12/11/2021,380064,23/12/2020,Urg_cv,0
12/11/2021,380064,24/12/2020,Urg_cv,0
12/11/2021,380064,25/12/2020,Urg_cv,0
12/11/2021,380064,26/12/2020,Urg_cv,0
12/11/2021,380064,27/12/2020,Urg_cv,0
12/11/2021,380064,28/12/2020,Urg_cv,0
12/11/2021,380064,29/12/2020,Urg_cv,0
12/11/2021,380064,30/12/2020,Urg_cv,0
12/11/2021,380064,31/12/2020,Urg_cv,0
12/11/2021,380064,01/01/2021,Urg_cv,0
12/11/2021,380064,02/01/2021,Urg_cv,0
12/11/2021,380064,03/01/2021,Urg_cv,0
12/11/2021,380064,04/01/2021,Urg_cv,0
12/11/2021,380064,05/01/2021,Urg_cv,0
12/11/2021,380064,06/01/2021,Urg_cv,0
12/11/2021,380064,07/01/2021,Urg_cv,0
12/11/2021,380064,08/01/2021,Urg_cv,1
12/11/2021,380064,09/01/2021,Urg_cv,0
12/11/2021,380064,10/01/2021,Urg_cv,0
12/11/2021,380064,11/01/2021,Urg_cv,1
12/11/2021,380064,12/01/2021,Urg_cv,0
12/11/2021,380064,13/01/2021,Urg_cv,0
12/11/2021,380064,14/01/2021,Urg_cv,0
12/11/2021,380064,15/01/2021,Urg_cv,0
12/11/2021,380064,16/01/2021,Urg_cv,0
12/11/2021,380064,17/01/2021,Urg_cv,0
12/11/2021,380064,18/01/2021,Urg_cv,0
12/11/2021,380064,19/01/2021,Urg_cv,0
12/11/2021,380064,20/01/2021,Urg_cv,0
12/11/2021,380064,21/01/2021,Urg_cv,0
12/11/2021,380064,22/01/2021,Urg_cv,0
12/11/2021,380064,23/01/2021,Urg_cv,0
12/11/2021,380064,24/01/2021,Urg_cv,0
12/11/2021,380064,25/01/2021,Urg_cv,0
12/11/2021,380064,26/01/2021,Urg_cv,0
12/11/2021,380064,27/01/2021,Urg_cv,0
12/11/2021,380064,28/01/2021,Urg_cv,0
12/11/2021,380064,29/01/2021,Urg_cv,0
12/11/2021,380064,30/01/2021,Urg_cv,0
12/11/2021,380064,31/01/2021,Urg_cv,0
12/11/2021,380064,01/02/2021,Urg_cv,0
12/11/2021,380064,02/02/2021,Urg_cv,0
12/11/2021,380064,03/02/2021,Urg_cv,0
12/11/2021,380064,04/02/2021,Urg_cv,0
12/11/2021,380064,05/02/2021,Urg_cv,0
12/11/2021,380064,06/02/2021,Urg_cv,0
12/11/2021,380064,07/02/2021,Urg_cv,0
12/11/2021,380064,08/02/2021,Urg_cv,0
12/11/2021,380064,09/02/2021,Urg_cv,0
12/11/2021,380064,10/02/2021,Urg_cv,0
12/11/2021,380064,11/02/2021,Urg_cv,0
12/11/2021,380064,12/02/2021,Urg_cv,0
12/11/2021,380064,13/02/2021,Urg_cv,0
12/11/2021,380064,14/02/2021,Urg_cv,0
12/11/2021,380064,15/02/2021,Urg_cv,0
12/11/2021,380064,16/02/2021,Urg_cv,0
12/11/2021,380064,17/02/2021,Urg_cv,1
12/11/2021,380064,18/02/2021,Urg_cv,0
12/11/2021,380064,19/02/2021,Urg_cv,0
12/11/2021,380064,20/02/2021,Urg_cv,0
12/11/2021,380064,21/02/2021,Urg_cv,0
12/11/2021,380064,22/02/2021,Urg_cv,0
12/11/2021,380064,23/02/2021,Urg_cv,0
12/11/2021,380064,24/02/2021,Urg_cv,0
12/11/2021,380064,25/02/2021,Urg_cv,0
12/11/2021,380064,26/02/2021,Urg_cv,0
12/11/2021,380064,27/02/2021,Urg_cv,0
12/11/2021,380064,28/02/2021,Urg_cv,0
12/11/2021,380064,01/03/2021,Urg_cv,0
12/11/2021,380064,02/03/2021,Urg_cv,0
12/11/2021,380064,03/03/2021,Urg_cv,0
12/11/2021,380064,04/03/2021,Urg_cv,0
12/11/2021,380064,05/03/2021,Urg_cv,0
12/11/2021,380064,06/03/2021,Urg_cv,0
12/11/2021,380064,07/03/2021,Urg_cv,0
12/11/2021,380064,08/03/2021,Urg_cv,0
12/11/2021,380064,09/03/2021,Urg_cv,0
12/11/2021,380064,10/03/2021,Urg_cv,0
12/11/2021,380064,11/03/2021,Urg_cv,0
12/11/2021,380064,12/03/2021,Urg_cv,0
12/11/2021,380064,13/03/2021,Urg_cv,0
12/11/2021,380064,14/03/2021,Urg_cv,0
12/11/2021,380064,15/03/2021,Urg_cv,0
12/11/2021,380064,16/03/2021,Urg_cv,0
12/11/2021,380064,17/03/2021,Urg_cv,0
12/11/2021,380064,18/03/2021,Urg_cv,0
12/11/2021,380064,19/03/2021,Urg_cv,0
12/11/2021,380064,20/03/2021,Urg_cv,0
12/11/2021,380064,21/03/2021,Urg_cv,1
12/11/2021,380064,22/03/2021,Urg_cv,0
12/11/2021,380064,23/03/2021,Urg_cv,0
12/11/2021,380064,24/03/2021,Urg_cv,0
12/11/2021,380064,25/03/2021,Urg_cv,0
12/11/2021,380064,26/03/2021,Urg_cv,1
12/11/2021,380064,27/03/2021,Urg_cv,0
12/11/2021,380064,28/03/2021,Urg_cv,1
12/11/2021,380064,29/03/2021,Urg_cv,0
12/11/2021,380064,30/03/2021,Urg_cv,0
12/11/2021,380064,31/03/2021,Urg_cv,0
12/11/2021,380064,01/04/2021,Urg_cv,0
12/11/2021,380064,02/04/2021,Urg_cv,0
12/11/2021,380064,03/04/2021,Urg_cv,0
12/11/2021,380064,04/04/2021,Urg_cv,0
12/11/2021,380064,05/04/2021,Urg_cv,0
12/11/2021,380064,06/04/2021,Urg_cv,0
12/11/2021,380064,07/04/2021,Urg_cv,0
12/11/2021,380064,08/04/2021,Urg_cv,0
12/11/2021,380064,09/04/2021,Urg_cv,0
12/11/2021,380064,10/04/2021,Urg_cv,0
12/11/2021,380064,11/04/2021,Urg_cv,0
12/11/2021,380064,12/04/2021,Urg_cv,0
12/11/2021,380064,13/04/2021,Urg_cv,0
12/11/2021,380064,14/04/2021,Urg_cv,0
12/11/2021,380064,15/04/2021,Urg_cv,0
12/11/2021,380064,16/04/2021,Urg_cv,0
12/11/2021,380064,17/04/2021,Urg_cv,0
12/11/2021,380064,18/04/2021,Urg_cv,0
12/11/2021,380064,19/04/2021,Urg_cv,0
12/11/2021,380064,20/04/2021,Urg_cv,0
12/11/2021,380064,21/04/2021,Urg_cv,0
12/11/2021,380064,22/04/2021,Urg_cv,0
12/11/2021,380064,23/04/2021,Urg_cv,0
12/11/2021,380064,24/04/2021,Urg_cv,0
12/11/2021,380064,25/04/2021,Urg_cv,0
12/11/2021,380064,26/04/2021,Urg_cv,0
12/11/2021,380064,27/04/2021,Urg_cv,0
12/11/2021,380064,28/04/2021,Urg_cv,0
12/11/2021,380064,29/04/2021,Urg_cv,0
12/11/2021,380064,30/04/2021,Urg_cv,0
12/11/2021,380064,01/05/2021,Urg_cv,0
12/11/2021,380064,02/05/2021,Urg_cv,0
12/11/2021,380064,03/05/2021,Urg_cv,0
12/11/2021,380064,04/05/2021,Urg_cv,0
12/11/2021,380064,05/05/2021,Urg_cv,0
12/11/2021,380064,06/05/2021,Urg_cv,0
12/11/2021,380064,07/05/2021,Urg_cv,0
12/11/2021,380064,08/05/2021,Urg_cv,0
12/11/2021,380064,09/05/2021,Urg_cv,0
12/11/2021,380064,10/05/2021,Urg_cv,0
12/11/2021,380064,11/05/2021,Urg_cv,0
12/11/2021,380064,12/05/2021,Urg_cv,0
12/11/2021,380064,13/05/2021,Urg_cv,0
12/11/2021,380064,14/05/2021,Urg_cv,0
12/11/2021,380064,15/05/2021,Urg_cv,0
12/11/2021,380064,16/05/2021,Urg_cv,0
12/11/2021,380064,17/05/2021,Urg_cv,0
12/11/2021,380064,18/05/2021,Urg_cv,0
12/11/2021,380064,19/05/2021,Urg_cv,0
12/11/2021,380064,20/05/2021,Urg_cv,0
12/11/2021,380064,21/05/2021,Urg_cv,0
12/11/2021,380064,22/05/2021,Urg_cv,0
12/11/2021,380064,23/05/2021,Urg_cv,0
12/11/2021,380064,24/05/2021,Urg_cv,0
12/11/2021,380064,25/05/2021,Urg_cv,0
12/11/2021,380064,26/05/2021,Urg_cv,0
12/11/2021,380064,27/05/2021,Urg_cv,0
12/11/2021,380064,28/05/2021,Urg_cv,0
12/11/2021,380064,29/05/2021,Urg_cv,0
12/11/2021,380064,30/05/2021,Urg_cv,0
12/11/2021,380064,31/05/2021,Urg_cv,0
12/11/2021,380064,01/06/2021,Urg_cv,0
12/11/2021,380064,02/06/2021,Urg_cv,0
12/11/2021,380064,03/06/2021,Urg_cv,0
12/11/2021,380064,04/06/2021,Urg_cv,0
12/11/2021,380064,05/06/2021,Urg_cv,0
12/11/2021,380064,06/06/2021,Urg_cv,0
12/11/2021,380064,07/06/2021,Urg_cv,0
12/11/2021,380064,08/06/2021,Urg_cv,0
12/11/2021,380064,09/06/2021,Urg_cv,0
12/11/2021,380064,10/06/2021,Urg_cv,0
12/11/2021,380064,11/06/2021,Urg_cv,0
12/11/2021,380064,12/06/2021,Urg_cv,0
12/11/2021,380064,13/06/2021,Urg_cv,0
12/11/2021,380064,14/06/2021,Urg_cv,0
12/11/2021,380064,15/06/2021,Urg_cv,0
12/11/2021,380064,16/06/2021,Urg_cv,0
12/11/2021,380064,17/06/2021,Urg_cv,0
12/11/2021,380064,18/06/2021,Urg_cv,0
12/11/2021,380064,19/06/2021,Urg_cv,0
12/11/2021,380064,20/06/2021,Urg_cv,0
12/11/2021,380064,21/06/2021,Urg_cv,0
12/11/2021,380064,22/06/2021,Urg_cv,0
12/11/2021,380064,23/06/2021,Urg_cv,0
12/11/2021,380064,24/06/2021,Urg_cv,0
12/11/2021,380064,25/06/2021,Urg_cv,0
12/11/2021,380064,26/06/2021,Urg_cv,0
12/11/2021,380064,27/06/2021,Urg_cv,0
12/11/2021,380064,28/06/2021,Urg_cv,0
12/11/2021,380064,29/06/2021,Urg_cv,0
12/11/2021,380064,30/06/2021,Urg_cv,0
12/11/2021,380064,01/07/2021,Urg_cv,0
12/11/2021,380064,02/07/2021,Urg_cv,0
12/11/2021,380064,03/07/2021,Urg_cv,0
12/11/2021,380064,04/07/2021,Urg_cv,0
12/11/2021,380064,05/07/2021,Urg_cv,0
12/11/2021,380064,06/07/2021,Urg_cv,0
12/11/2021,380064,07/07/2021,Urg_cv,0
12/11/2021,380064,08/07/2021,Urg_cv,0
12/11/2021,380064,09/07/2021,Urg_cv,0
12/11/2021,380064,10/07/2021,Urg_cv,0
12/11/2021,380064,11/07/2021,Urg_cv,0
12/11/2021,380064,12/07/2021,Urg_cv,0
12/11/2021,380064,13/07/2021,Urg_cv,0
12/11/2021,380064,14/07/2021,Urg_cv,0
12/11/2021,380064,15/07/2021,Urg_cv,0
12/11/2021,380064,16/07/2021,Urg_cv,0
12/11/2021,380064,17/07/2021,Urg_cv,0
12/11/2021,380064,18/07/2021,Urg_cv,0
12/11/2021,380064,19/07/2021,Urg_cv,0
12/11/2021,380064,20/07/2021,Urg_cv,0
12/11/2021,380064,21/07/2021,Urg_cv,0
12/11/2021,380064,22/07/2021,Urg_cv,0
12/11/2021,380064,23/07/2021,Urg_cv,0
12/11/2021,380064,24/07/2021,Urg_cv,0
12/11/2021,380064,25/07/2021,Urg_cv,0
12/11/2021,380064,26/07/2021,Urg_cv,0
12/11/2021,380064,27/07/2021,Urg_cv,0
12/11/2021,380064,28/07/2021,Urg_cv,0
12/11/2021,380064,29/07/2021,Urg_cv,0
12/11/2021,380064,30/07/2021,Urg_cv,0
12/11/2021,380064,31/07/2021,Urg_cv,0
12/11/2021,380064,01/08/2021,Urg_cv,0
12/11/2021,380064,02/08/2021,Urg_cv,0
12/11/2021,380064,03/08/2021,Urg_cv,0
12/11/2021,380064,04/08/2021,Urg_cv,0
12/11/2021,380064,05/08/2021,Urg_cv,0
12/11/2021,380064,06/08/2021,Urg_cv,0
12/11/2021,380064,07/08/2021,Urg_cv,0
12/11/2021,380064,08/08/2021,Urg_cv,0
12/11/2021,380064,09/08/2021,Urg_cv,0
12/11/2021,380064,10/08/2021,Urg_cv,0
12/11/2021,380064,11/08/2021,Urg_cv,0
12/11/2021,380064,12/08/2021,Urg_cv,0
12/11/2021,380064,13/08/2021,Urg_cv,0
12/11/2021,380064,14/08/2021,Urg_cv,0
12/11/2021,380064,15/08/2021,Urg_cv,0
12/11/2021,380064,16/08/2021,Urg_cv,0
12/11/2021,380064,17/08/2021,Urg_cv,0
12/11/2021,380064,18/08/2021,Urg_cv,0
12/11/2021,380064,19/08/2021,Urg_cv,0
12/11/2021,380064,20/08/2021,Urg_cv,0
12/11/2021,380064,21/08/2021,Urg_cv,0
12/11/2021,380064,22/08/2021,Urg_cv,0
12/11/2021,380064,23/08/2021,Urg_cv,0
12/11/2021,380064,24/08/2021,Urg_cv,0
12/11/2021,380064,25/08/2021,Urg_cv,0
12/11/2021,380064,26/08/2021,Urg_cv,0
12/11/2021,380064,27/08/2021,Urg_cv,0
12/11/2021,380064,28/08/2021,Urg_cv,0
12/11/2021,380064,29/08/2021,Urg_cv,0
12/11/2021,380064,30/08/2021,Urg_cv,0
12/11/2021,380064,31/08/2021,Urg_cv,0
12/11/2021,380064,01/09/2021,Urg_cv,0
12/11/2021,380064,02/09/2021,Urg_cv,0
12/11/2021,380064,03/09/2021,Urg_cv,0
12/11/2021,380064,04/09/2021,Urg_cv,0
12/11/2021,380064,05/09/2021,Urg_cv,0
12/11/2021,380064,06/09/2021,Urg_cv,0
12/11/2021,380064,07/09/2021,Urg_cv,0
12/11/2021,380064,08/09/2021,Urg_cv,0
12/11/2021,380064,09/09/2021,Urg_cv,0
12/11/2021,380064,10/09/2021,Urg_cv,0
12/11/2021,380064,11/09/2021,Urg_cv,0
12/11/2021,380064,12/09/2021,Urg_cv,0
12/11/2021,380064,13/09/2021,Urg_cv,0
12/11/2021,380064,14/09/2021,Urg_cv,0
12/11/2021,380064,15/09/2021,Urg_cv,0
12/11/2021,380064,16/09/2021,Urg_cv,0
12/11/2021,380064,17/09/2021,Urg_cv,0
12/11/2021,380064,18/09/2021,Urg_cv,0
12/11/2021,380064,19/09/2021,Urg_cv,0
12/11/2021,380064,20/09/2021,Urg_cv,0
12/11/2021,380064,21/09/2021,Urg_cv,0
12/11/2021,380064,22/09/2021,Urg_cv,0
12/11/2021,380064,23/09/2021,Urg_cv,0
12/11/2021,380064,24/09/2021,Urg_cv,0
12/11/2021,380064,25/09/2021,Urg_cv,0
12/11/2021,380064,26/09/2021,Urg_cv,0
12/11/2021,380064,27/09/2021,Urg_cv,0
12/11/2021,380064,28/09/2021,Urg_cv,0
12/11/2021,380064,29/09/2021,Urg_cv,0
12/11/2021,380064,30/09/2021,Urg_cv,0
12/11/2021,380064,01/10/2021,Urg_cv,0
12/11/2021,380064,02/10/2021,Urg_cv,0
12/11/2021,380064,03/10/2021,Urg_cv,0
12/11/2021,380064,04/10/2021,Urg_cv,0
12/11/2021,380064,05/10/2021,Urg_cv,0
12/11/2021,380064,06/10/2021,Urg_cv,0
12/11/2021,380064,07/10/2021,Urg_cv,0
12/11/2021,380064,08/10/2021,Urg_cv,0
12/11/2021,380064,09/10/2021,Urg_cv,0
12/11/2021,380064,10/10/2021,Urg_cv,0
12/11/2021,380064,11/10/2021,Urg_cv,0
12/11/2021,380064,12/10/2021,Urg_cv,0
12/11/2021,380064,13/10/2021,Urg_cv,0
12/11/2021,380064,14/10/2021,Urg_cv,0
12/11/2021,380064,15/10/2021,Urg_cv,0
12/11/2021,380064,16/10/2021,Urg_cv,0
12/11/2021,380064,17/10/2021,Urg_cv,0
12/11/2021,380064,18/10/2021,Urg_cv,0
12/11/2021,380064,19/10/2021,Urg_cv,0
12/11/2021,380064,20/10/2021,Urg_cv,0
12/11/2021,380064,21/10/2021,Urg_cv,0
12/11/2021,380064,22/10/2021,Urg_cv,0
12/11/2021,380064,23/10/2021,Urg_cv,0
12/11/2021,380064,24/10/2021,Urg_cv,0
12/11/2021,380064,25/10/2021,Urg_cv,0
12/11/2021,380064,26/10/2021,Urg_cv,0
12/11/2021,380064,27/10/2021,Urg_cv,0
12/11/2021,380064,28/10/2021,Urg_cv,0
12/11/2021,380064,29/10/2021,Urg_cv,0
12/11/2021,380064,30/10/2021,Urg_cv,0
12/11/2021,380064,31/10/2021,Urg_cv,0
12/11/2021,380064,01/11/2021,Urg_cv,0
12/11/2021,380064,02/11/2021,Urg_cv,0
12/11/2021,380064,03/11/2021,Urg_cv,0
12/11/2021,380064,04/11/2021,Urg_cv,0
12/11/2021,380064,05/11/2021,Urg_cv,0
12/11/2021,380064,06/11/2021,Urg_cv,0
12/11/2021,380064,07/11/2021,Urg_cv,0
12/11/2021,380064,08/11/2021,Urg_cv,0
12/11/2021,380064,09/11/2021,Urg_cv,0
12/11/2021,380064,10/11/2021,Urg_cv,0
12/11/2021,380064,11/11/2021,Urg_cv,0
12/11/2021,380086,23/03/2020,Urg_cv,0
12/11/2021,380086,24/03/2020,Urg_cv,0
12/11/2021,380086,25/03/2020,Urg_cv,0
12/11/2021,380086,26/03/2020,Urg_cv,0
12/11/2021,380086,27/03/2020,Urg_cv,0
12/11/2021,380086,28/03/2020,Urg_cv,0
12/11/2021,380086,29/03/2020,Urg_cv,0
12/11/2021,380086,30/03/2020,Urg_cv,0
12/11/2021,380086,31/03/2020,Urg_cv,0
12/11/2021,380086,01/04/2020,Urg_cv,0
12/11/2021,380086,02/04/2020,Urg_cv,0
12/11/2021,380086,03/04/2020,Urg_cv,0
12/11/2021,380086,04/04/2020,Urg_cv,0
12/11/2021,380086,05/04/2020,Urg_cv,0
12/11/2021,380086,06/04/2020,Urg_cv,0
12/11/2021,380086,07/04/2020,Urg_cv,0
12/11/2021,380086,08/04/2020,Urg_cv,0
12/11/2021,380086,09/04/2020,Urg_cv,0
12/11/2021,380086,10/04/2020,Urg_cv,0
12/11/2021,380086,11/04/2020,Urg_cv,0
12/11/2021,380086,12/04/2020,Urg_cv,0
12/11/2021,380086,13/04/2020,Urg_cv,0
12/11/2021,380086,14/04/2020,Urg_cv,0
12/11/2021,380086,15/04/2020,Urg_cv,0
12/11/2021,380086,16/04/2020,Urg_cv,16
12/11/2021,380086,17/04/2020,Urg_cv,5
12/11/2021,380086,18/04/2020,Urg_cv,1
12/11/2021,380086,19/04/2020,Urg_cv,0
12/11/2021,380086,20/04/2020,Urg_cv,0
12/11/2021,380086,21/04/2020,Urg_cv,0
12/11/2021,380086,22/04/2020,Urg_cv,0
12/11/2021,380086,23/04/2020,Urg_cv,0
12/11/2021,380086,24/04/2020,Urg_cv,0
12/11/2021,380086,25/04/2020,Urg_cv,0
12/11/2021,380086,26/04/2020,Urg_cv,0
12/11/2021,380086,27/04/2020,Urg_cv,0
12/11/2021,380086,28/04/2020,Urg_cv,0
12/11/2021,380086,29/04/2020,Urg_cv,0
12/11/2021,380086,30/04/2020,Urg_cv,0
12/11/2021,380086,01/05/2020,Urg_cv,0
12/11/2021,380086,02/05/2020,Urg_cv,0
12/11/2021,380086,03/05/2020,Urg_cv,0
12/11/2021,380086,04/05/2020,Urg_cv,0
12/11/2021,380086,05/05/2020,Urg_cv,0
